"y4_hhid","cluster","strata","hhweight","region","district","ward","village","ea","month","quarter","urban","area","mainland","femalehead","hhsize","adulteq","intyear","intmonth","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"8054-001",190606213120,2,6594.95556640625,19,6,62,6,6,8,3,2,2,1,0,4,2.84000000357628,2015,5,285000,413200,85000,130000,360000,5000,127200,79045.0010068436,360000,3118700,1664000,58000,84500,6769645,1.00564885139465,83767.2109375,44694.46875,1557.86010742188,2269.64111328125,7655.00244140625,11098.41015625,2283.07080078125,3491.75537109375,9669.4765625,134.298278808594,3416.54833984375,2123.12158203125,9669.4765625,181830.34375
"8053-001",190606213120,2,6594.95556640625,19,6,62,6,6,8,3,2,2,1,0,5,3.31999999284744,2015,5,175000,1022400,71000,728000,60000,1000,444000,142401.998163331,600000,3816800,364000,86500,65000,7576102,1.00564885139465,87696.0703125,8363.3857421875,1987.45288085938,1493.46166992188,4020.8583984375,23491.00390625,1631.31970214844,16726.771484375,1378.57995605469,22.9763336181641,10201.4921875,3271.87573242188,13785.7998046875,174071.046875
"8929-001",40502202368,2,6087.1806640625,4,5,22,2,5,7,3,2,2,1,1,9,7.04000005125999,2015,4,510000,197200,32000,520000,360000,0,330000,160739.545099971,524519.3125,3224000,780000,285000,0,6923459,1.00564885139465,34933.42578125,8451.634765625,3088.09741210938,0,5526.0693359375,2136.74682617188,346.733764648438,5634.42333984375,3900.75463867188,0,3575.69189453125,1741.68200683594,5683.39208984375,75018.65625
"8125-001",220602204160,2,1623.17944335938,22,6,22,1,3,8,3,2,2,1,1,2,1.35999998450279,2015,5,61000,29200,24000,0,72000,0,60000,8016.44542420921,60000,1101989.5,0,0,45500,1461706,1.00564885139465,61809.8046875,0,0,2552.0625,3421.4462890625,1637.80712890625,1346.14282226563,0,4038.42846679688,0,3365.35717773438,449.636688232422,3365.35717773438,81986.046875
"8127-001",220602204160,2,1623.17944335938,22,6,22,1,3,8,3,2,2,1,1,3,2.68000000715256,2015,5,0,341200,36000,78000,24000,0,132000,125213.55328274,254872.96875,712920,0,368500,169000,2241706.5,1.00564885139465,20291.998046875,0,10488.6962890625,4810.2841796875,0,9711.650390625,1024.67590332031,2220.13110351563,683.117248535156,0,3757.14477539063,3563.98071289063,7254.5048828125,63806.18359375
"7747-001",50706305024,2,3282.56567382813,5,7,63,4,315,7,3,2,2,1,1,6,4.55999997258186,2015,4,156000,387200,28800,0,6000,0,34800,13436.0072981321,126000,1809600,0,114800,54600,2731236,1.00564885139465,30271.681640625,0,1920.41833496094,913.369689941406,2609.62768554688,6477.22998046875,481.777435302734,0,100.370300292969,0,582.147705078125,224.762680053711,2107.7763671875,45689.16015625
"8149-001",60105302016,2,6321.302734375,6,1,53,2,305,8,3,2,2,1,0,3,2.63999998569489,2015,5,150000,920000,0,48000,180000,0,130800,19433.8968917868,363635.5,2109900,208000,36000,0,4165769.5,1.00564885139465,60964.46484375,6010.0517578125,1040.20129394531,0,4334.171875,26582.921875,0,1386.93505859375,5201.00634765625,0,3779.39794921875,561.532348632813,10507.05859375,120367.7421875
"6226-001",180605206528,2,3677.17895507813,18,6,52,2,6,7,3,2,2,1,0,4,3.03999999165535,2015,4,95000,275200,15000,104000,96000,0,105600,7276.2217881814,240000,3636100,0,50500,0,4624676,1.00564885139465,91239.109375,0,1267.17504882813,0,2383.79467773438,6905.4765625,376.388610839844,2609.62768554688,2408.88720703125,0,2649.77587890625,182.579132080078,6022.2177734375,116045.0234375
"8603-001",240506306560,2,2514.849609375,24,5,63,4,313,9,3,2,2,1,0,6,4.1599999666214,2015,6,166000,39200,32000,120000,0,0,44400,25275.3502445356,100645.1953125,2334800,223600,32000,26000,3143920.5,1.00564885139465,42812.94921875,4100.12646484375,586.780212402344,476.758911132813,3043.92236328125,718.805725097656,586.780212402344,2200.42578125,0,0,814.157531738281,463.471099853516,1845.51904296875,57649.69921875
"8318-001",100420198400,2,3778.93359375,10,4,202,2,3,7,3,2,2,1,0,3,2.28000000119209,2015,4,69000,315600,24800,260000,180000,0,81600,37120.0001886126,123967.125,1810010.5,377000,0,0,3279097.5,1.00564885139465,60557.09765625,12613.201171875,0,0,2308.51684570313,10558.955078125,829.727783203125,8698.7587890625,6022.2177734375,0,2730.07202148438,1241.91516113281,4147.5390625,109708
"5050-001",20310206464,2,5889.29541015625,2,3,102,7,5,8,3,2,2,1,0,3,2.28000000119209,2015,5,174000,1082400,33000,0,180000,5000,103200,44823.8245397233,360000,1950000,624000,0,0,4556424,1.00564885139465,65240.6953125,20877.021484375,0,0,5821.47705078125,36213.6015625,1104.0732421875,0,6022.2177734375,167.283828735352,3452.73828125,1499.66015625,12044.435546875,152443.21875
"8607-001",240506306560,2,2514.849609375,24,5,63,4,313,9,3,2,2,1,0,7,5.64000001549721,2015,6,234000,437200,139000,0,420000,0,455000,22242.1400122747,120000,2798640,1300000,0,0,5926082,1.00564885139465,37851.81640625,17582.59765625,0,0,3164.86767578125,5913.1630859375,1879.98547363281,0,5680.53173828125,0,6153.9091796875,300.826629638672,1623.00903320313,80150.703125
"7996-001",190425219072,2,3225.09790039063,19,4,252,14,4,9,3,2,2,1,1,1,0.720000028610229,2015,6,0,19400,14400,0,0,0,30000,11687.8350861913,319448.28125,816206.875,0,0,78000,1289143,1.00564885139465,86474.1953125,0,0,8263.8212890625,0,2055.36059570313,1525.62841796875,0,0,0,3178.392578125,1238.28430175781,33844.40234375,136580.09375
"8240-001",150312304640,2,3896.208984375,15,3,123,1,301,9,3,2,2,1,1,8,7.16000011563301,2015,6,200000,640000,120000,2080000,720000,0,3012000,9227.7521113245,235417.9375,4352400,1170000,208000,234000,12981046,1.00564885139465,46369.73046875,12464.9814453125,2215.99682617188,2492.99633789063,2130.76611328125,6818.451171875,1278.45959472656,22159.966796875,7670.7578125,0,32089.337890625,98.310905456543,2508.10278320313,138297.859375
"8243-001",150312304640,2,3896.208984375,15,3,123,1,301,9,3,2,2,1,0,2,1.60000002384186,2015,6,63000,29200,17000,0,0,0,18000,3341.93264022942,43289.84765625,1457999,426400,0,0,2058230.75,1.00564885139465,69511.3984375,20329,0,0,3003.5810546875,1392.13598632813,810.490112304688,0,0,0,858.166015625,159.329620361328,2063.88208007813,98127.984375
"7713-001",50516201472,2,1908.27099609375,5,5,162,3,2,7,3,2,2,1,0,2,2,2015,4,210000,206800,20000,0,360000,0,90000,47268.8085261557,240000,1077700,1040000,0,123500,3415268.75,1.00564885139465,41104.24609375,39666.33984375,0,4710.3779296875,8009.5498046875,7887.49951171875,762.814270019531,0,13730.6572265625,0,3432.66430664063,1802.86608886719,9153.771484375,130260.7890625
"6435-001",230208307200,2,1953.63391113281,23,2,83,1,307,9,3,2,2,1,0,3,2.28000000119209,2015,6,76500,119200,30000,0,24000,0,72000,2149.09216560173,60000,1762800,0,0,0,2146649,1.00564885139465,58977.5859375,0,0,0,2559.44262695313,3988.04638671875,1003.70300292969,0,802.96240234375,0,2408.88720703125,71.9016723632813,2007.40600585938,71819.9296875
"7882-001",90505207808,2,2717.35815429688,9,5,52,5,3,8,3,2,2,1,0,10,8.95999997854233,2015,5,567000,1630400,96000,936000,594000,2000,272400,249708.679278289,952097.875,5787600,2808000,2272000,197600,16364807,1.00564885139465,49273.03515625,23906.0546875,19342.791015625,1682.27783203125,4827.18408203125,13880.4951171875,817.301025390625,7968.6845703125,5057.0498046875,17.0271034240723,2319.09155273438,2125.90795898438,8105.73486328125,139322.640625
"8923-001",40502202368,2,6087.1806640625,4,5,22,2,5,7,3,2,2,1,1,4,3.00000002980232,2015,4,111000,109200,26000,520000,360000,0,158400,21146.6114693838,240639.21875,4830800,384800,0,449800,7211785.5,1.00564885139465,122833.4375,9784.3642578125,0,11437.1279296875,2822.41284179688,2776.64379882813,661.105712890625,13222.11328125,9153.771484375,0,4027.6591796875,537.697875976563,6118.767578125,183375.09375
"6758-001",30602201088,2,2521.4326171875,3,6,22,2,9,7,3,2,2,1,0,1,1,2015,4,32000,156200,153000,520000,0,0,64800,5921.53515344095,180000,0,1799200,0,0,2911121.5,1.00564885139465,0,137245.546875,0,0,2441.00561523438,11915.1591796875,11671.05859375,39666.33984375,0,0,4943.03662109375,451.703155517578,13730.6572265625,222064.5
"6665-001",30216302592,2,2884.11450195313,3,2,163,2,302,9,3,2,2,1,0,1,1,2015,6,92000,192400,34000,520000,120000,0,43200,27062.0208616496,144000,78312,1274000,0,0,2524974,1.00564885139465,5973.7509765625,97182.5390625,0,0,7017.89111328125,14676.546875,2593.56860351563,39666.33984375,9153.771484375,0,3295.35766601563,2064.32958984375,10984.525390625,192608.625
"6228-001",180605206528,2,3677.17895507813,18,6,52,2,6,7,3,2,2,1,0,6,3.95999997854233,2015,4,253000,295400,38000,130000,168000,0,159600,29865.2174166323,120000,1996800,1513200,155000,247000,5105865,1.00564885139465,38464.33203125,29148.751953125,2985.76293945313,4757.95751953125,4873.53564453125,5690.2861328125,731.993469238281,2504.18823242188,3236.181640625,0,3074.37255859375,575.293273925781,2311.55834960938,98354.2109375
"6232-001",180605206528,2,3677.17895507813,18,6,52,2,6,7,3,2,2,1,0,3,2.28000000119209,2015,4,90500,437200,122000,0,24000,0,148000,17798.6350485789,288000,820820,1196000,0,110500,3254818.75,1.00564885139465,27461.982421875,40014.29296875,0,3696.97265625,3027.83740234375,14627.2978515625,4081.72534179688,0,802.96240234375,0,4951.6015625,595.484741210938,9635.548828125,108895.7109375
"8733-001",140201295872,2,3934.60864257813,14,2,13,3,350,10,4,2,2,1,1,7,6.3600001335144,2015,7,0,185200,48000,0,180000,0,120000,16258.2795060884,199694.5,722800,0,33100,793000,2298052.75,1.04633986949921,8332.080078125,0,381.560363769531,9141.310546875,0,2134.8935546875,553.320190429688,0,2074.95068359375,0,1383.30041503906,187.417373657227,2301.97900390625,26490.810546875
"6054-001",110502207488,2,1924.14636230469,11,5,22,4,5,10,4,2,2,1,1,3,2.31999999284744,2015,7,40000,383200,96000,0,24000,0,132000,75835.1575096323,240000,1435564,0,172000,117000,2715599.25,1.04633986949921,45365.6328125,0,5435.4169921875,3697.34741210938,1264.05041503906,12109.603515625,3033.72094726563,0,758.430236816406,0,4171.3662109375,2396.48657226563,7584.302734375,85816.359375
"7670-001",50308304896,2,2700.96313476563,5,3,83,3,311,11,4,2,2,1,0,3,2.28000000119209,2015,8,435000,437200,137000,884000,672000,0,144000,118462.30602885,480000,1769300,2818400,0,50700,7946062.5,1.04633986949921,56893.0234375,90627.5390625,0,1630.29235839844,13987.7158203125,14058.4580078125,4405.32666015625,28425.611328125,21608.609375,0,4630.41650390625,3809.23461914063,15434.720703125,255510.953125
"7083-001",210606309376,2,2979.50463867188,21,6,63,4,301,10,4,2,2,1,0,7,6.52000004053116,2015,7,672000,407200,54000,204000,240000,19000,215600,240258.46792261,1227250,6242333.5,0,255300,0,9776942,1.04633986949921,70192.671875,0,2870.75146484375,0,7556.384765625,4578.8095703125,607.20947265625,2293.90258789063,2698.708984375,213.64778137207,2424.34008789063,2701.615234375,13799.9599609375,109938
"5926-001",250413301760,2,4880.49755859375,25,4,133,4,329,11,4,2,2,1,1,1,0.879999995231628,2015,8,51500,120000,120800,0,60000,3000,411600,11826.125326667,240000,857324,0,0,0,1876050.125,1.04633986949921,71425.734375,0,0,0,4290.58935546875,9997.490234375,10064.1396484375,0,4998.7451171875,249.937240600586,34291.390625,985.263061523438,19994.98046875,156298.265625
"7012-001",80603201536,2,1813.36047363281,8,6,32,1,1,11,4,2,2,1,1,4,3.16000002622604,2015,8,107500,388400,6000,0,252000,0,143200,67467.7127356826,284638.75,3101800,436800,16400,2600,4806806,1.04633986949921,71964.6328125,10134.1640625,380.495178222656,60.3224067687988,2494.09936523438,9011.2392578125,139.205551147461,0,5846.63330078125,0,3322.37255859375,1565.31335449219,6603.88232421875,111522.34375
"7293-001",120720220160,2,8883.63671875,12,7,202,24,1,11,4,2,2,1,0,8,7.32000005245209,2015,8,279000,0,108000,26000,336000,0,210000,29794.4776842276,101405.3515625,9123524,338000,0,0,10551723,1.04633986949921,91378.4765625,3385.306640625,0,0,2794.38037109375,0,1081.69555664063,260.408203125,3365.27514648438,0,2103.29711914063,298.412536621094,1015.64556884766,105682.890625
"7289-001",120720220160,2,8883.63671875,12,7,202,24,1,11,4,2,2,1,1,4,3.72000008821487,2015,8,135000,10400,72000,144000,60000,0,49200,14103.0622817326,73143.1171875,1123200,0,3500,0,1684546.125,1.04633986949921,22136.376953125,0,68.9790954589844,0,2660.62231445313,204.966445922852,1418.99853515625,2837.9970703125,1182.49877929688,0,969.648986816406,277.947570800781,1441.52746582031,33199.5625
"8740-001",140201295872,2,3934.60864257813,14,2,13,3,350,10,4,2,2,1,0,3,2.63999998569489,2015,7,257000,1085200,18000,364000,240000,0,84000,7512.13285540133,156000,1835600,0,34500,6500,4088312.25,1.04633986949921,50976.08984375,0,958.0927734375,180.510238647461,7137.0966796875,30136.876953125,499.874481201172,10108.5732421875,6664.9931640625,0,2332.74755859375,208.617980957031,4332.24560546875,113535.71875
"5929-001",250413301760,2,4880.49755859375,25,4,133,4,329,11,4,2,2,1,0,2,2,2015,8,95000,5200,32000,624000,480000,0,168000,234586.832131213,335788.0625,1423240,2392000,0,0,5789815,1.04633986949921,52172.3671875,87684.6484375,0,0,3482.458984375,190.618804931641,1173.03881835938,22874.255859375,17595.58203125,0,6158.45361328125,8599.3583984375,12309.138671875,212239.921875
"7673-001",50308304896,2,2700.96313476563,5,3,83,3,311,11,4,2,2,1,0,2,1.80000001192093,2015,8,225000,12000,295000,300000,720000,0,30000,56830.7743823749,120000,0,2025400,42000,65000,3891230.75,1.04633986949921,0,82495.578125,1710.68151855469,2647.4833984375,9164.365234375,488.766174316406,12015.501953125,12219.154296875,29325.96875,0,1221.91540527344,2314.74658203125,4887.66162109375,158491.828125
"8470-001",170514300928,2,2951.04370117188,17,5,143,1,305,11,4,2,2,1,0,8,7.63999998569489,2015,8,770000,694400,0,3120000,720000,0,208000,163474.875182432,1200000,1700400,1352000,8196000,3542500,21666774,1.04633986949921,16317.369140625,12974.0546875,78650.40625,33994.51953125,7389.06982421875,6663.59716796875,0,29940.126953125,6909.259765625,0,1996.00842285156,1568.73669433594,11515.43359375,207918.578125
"5807-001",10536203264,2,4564.4619140625,1,5,362,3,2,10,4,2,2,1,0,5,3.55999997258186,2015,7,95000,161200,0,0,360000,0,85200,7157.57078415394,119845.2109375,707200,1359800,0,39000,2934402.75,1.04633986949921,14564.1337890625,28003.830078125,0,803.169128417969,1956.43762207031,3319.765625,0,0,7413.86865234375,0,1754.61560058594,147.403579711914,2468.10180664063,60431.32421875
"5922-001",250413301760,2,4880.49755859375,25,4,133,4,329,11,4,2,2,1,1,1,0.879999995231628,2015,8,450000,540000,316000,128000,300000,0,258000,45615.9496212152,240000,1448200,598000,0,0,4323816,1.04633986949921,120653.0390625,49820.82421875,0,0,37490.5859375,44988.703125,26326.72265625,10663.9892578125,24993.724609375,0,21494.603515625,3800.375,19994.98046875,360227.5625
"8736-001",140201295872,2,3934.60864257813,14,2,13,3,350,10,4,2,2,1,1,3,2.40000003576279,2015,7,196000,653200,310000,300000,180000,0,447600,152348.568525357,325225.1875,3307200,130000,113650,396500,6511723.5,1.04633986949921,101027.9609375,3971.22509765625,3471.76708984375,12112.236328125,5987.38525390625,19953.87890625,9469.8447265625,9164.365234375,5498.619140625,0,13673.2333984375,4653.9267578125,9934.94140625,198919.375
"8208-001",60508299264,2,2922.66723632813,6,5,83,1,305,11,4,2,2,1,0,3,2.28000000119209,2015,8,160000,389200,93000,60000,480000,0,410400,101535.714207832,144000,975000,0,0,32500,2845635.75,1.04633986949921,31351.77734375,0,0,1045.05920410156,5144.9072265625,12514.986328125,2990.47729492188,1929.34008789063,15434.720703125,0,13196.6865234375,3264.94873046875,4630.41650390625,91503.3203125
"7294-001",120720220160,2,8883.63671875,12,7,202,24,1,11,4,2,2,1,0,2,1.87999999523163,2015,8,60000,0,34000,0,504000,0,76800,27069.1366185909,36000,1252310.25,468000,0,0,2458179.5,1.04633986949921,48836.71875,18250.736328125,0,0,2339.83813476563,0,1325.908203125,0,19654.638671875,0,2994.99267578125,1055.62329101563,1403.90283203125,95862.3671875
"7674-001",50308304896,2,2700.96313476563,5,3,83,3,311,11,4,2,2,1,1,1,0.879999995231628,2015,8,25000,336400,72000,104000,96000,0,208800,140766.939491297,259333.65625,2028243,410800,0,390000,4071343.75,1.04633986949921,168977.828125,34224.73828125,0,32491.841796875,2082.81030273438,28026.296875,5998.49365234375,8664.4912109375,7997.99169921875,0,17395.6328125,11727.6337890625,21605.712890625,339193.46875
"8472-001",170514300928,2,2951.04370117188,17,5,143,1,305,11,4,2,2,1,0,8,6.32000002264977,2015,8,464600,286400,119000,520000,180000,0,96000,72504.8643182613,1131232,3822000,546000,77700,0,7315437,1.04633986949921,44336.96875,6333.8525390625,901.35595703125,0,5389.5751953125,3322.37255859375,1380.455078125,6032.24072265625,2088.08325195313,0,1113.64440917969,841.089965820313,13122.814453125,84862.453125
"8301-001",100306305024,2,4502.71142578125,10,3,63,1,316,10,4,2,2,1,0,2,1.87999999523163,2015,7,0,341200,24000,1040000,60000,0,48000,40558.5781925243,240000,551200,0,0,208000,2552958.5,1.04633986949921,21495.3125,0,0,8111.4384765625,0,13305.87890625,935.935241699219,40557.19140625,2339.83813476563,0,1871.87048339844,1581.67504882813,9359.3525390625,99558.4921875
"7080-001",210606309376,2,2979.50463867188,21,6,63,4,301,10,4,2,2,1,1,2,1.43999999761581,2015,7,8000,796400,0,728000,12000,0,84000,91600.1997972212,420000,1658800,0,960000,2795000,7553800,1.04633986949921,84454.71875,0,48876.6171875,142302.234375,407.305145263672,40547.2265625,0,37064.765625,610.957702636719,0,4276.7041015625,4663.65380859375,21383.51953125,384587.6875
"5809-001",10536203264,2,4564.4619140625,1,5,362,3,2,10,4,2,2,1,1,3,2.28000003099442,2015,7,281000,473200,261000,312000,120000,0,717000,112531.611705414,389455.96875,2891200,587600,223000,104000,6471987.5,1.04633986949921,92968.46875,18894.669921875,7170.7138671875,3344.189453125,9035.7431640625,15216.0625,8392.6298828125,10032.568359375,3858.68017578125,0,23055.61328125,3618.529296875,12523.216796875,208111.078125
"5810-001",10536203264,2,4564.4619140625,1,5,362,3,2,10,4,2,2,1,0,6,4.63999998569489,2015,7,129000,305200,60000,674400,468000,0,144000,17935.324247135,251049.59375,1881822.25,582400,0,13000,4526807,1.04633986949921,29733.978515625,9202.287109375,0,205.408187866211,2038.28137207031,4822.3525390625,948.037841796875,10655.9453125,7394.69482421875,0,2275.29077148438,283.389434814453,3966.74194335938,71526.40625
