"y5_hhid","booster","cluster","strata","hhweight2","urban","area","region","district","month","quarter","mainland","femalehead","hhsize","adulteq","intyear","intmonth","hhweight_pan","hhweight","nf_clothing","nf_utilities","nf_hhexpenses","nf_transport","nf_communic","nf_recreat","nf_other","dur_exp","rent_exp","foodIN","foodOUT","educa","health","expm","fisherb4c4","foodINR_pae","foodOUTR_pae","educaR_pae","healthR_pae","nf_clothingR_pae","nf_utilitiesR_pae","nf_hhexpensesR_pae","nf_transportR_pae","nf_communicR_pae","nf_recreatR_pae","nf_otherR_pae","dur_expR_pae","rent_expR_pae","expmR_pae"
"1817-001-01",0,10504205312,2,667.911682128906,2,2,1,15,10,4,1,1,3,2.51999998092651,2021,10,4843.56005859375,667.911682128906,79000,125200,22000,0,0,0,462000,6862.03122278995,400261.84375,1656672.75,156000,425000,0,3332996.5,1.04548096656799,48237.546875,4542.271484375,12374.7783203125,0,2300.2529296875,3645.46411132813,640.576782226563,0,0,0,13452.1123046875,199.802627563477,11654.474609375,97047.28125
"4692-001-01",0,130413297664,2,1451.3359375,2,2,13,134,10,4,1,0,3,2.87999999523163,2021,10,1506.01794433594,1451.3359375,0,161200,139000,0,240000,0,2232000,440152.833444441,1030608.3125,10706800,0,0,0,14949761,1.04548096656799,272782.34375,0,0,0,0,4106.970703125,3541.37036132813,0,6114.59619140625,0,56865.74609375,11213.9873046875,26257.306640625,380882.3125
"9505-001-99",1,10537204736,2,236.388656616211,2,2,1,15,11,4,1,0,6,4.87999999523163,2021,11,,236.388656616211,853000,1332000,90000,196800,672000,0,252000,214042.010625555,957585.75,4121577.75,2470000,129200,260000,11548206,1.04548096656799,61971.6015625,37138.65625,1942.63732910156,3909.33203125,12825.6162109375,20027.80859375,1353.23034667969,2959.06372070313,10104.1201171875,0,3789.044921875,3218.31274414063,14398.15625,173637.578125
"9786-001-99",1,190309203968,2,1827.03930664063,2,2,19,193,10,4,1,0,2,1.87999999523163,2021,10,,1827.03930664063,165000,221200,183000,312000,144000,0,60000,113940.241622096,240000,2070900,130000,0,26000,3666040.25,1.04548096656799,80825.859375,5073.81396484375,0,1014.76281738281,6439.8408203125,8633.2900390625,7142.369140625,12177.1533203125,5620.224609375,0,2341.76025390625,4447.01220703125,9367.041015625,143083.125
"1045-001-01",0,20318203904,2,586.021118164063,2,2,2,23,10,4,1,0,2,2,2021,10,2621.3701171875,586.021118164063,70000,28400,24000,405600,60000,0,96000,10261.3048093682,293168.375,864500,1846000,0,0,3697929.5,1.04548096656799,31716.41015625,67725.265625,0,0,2568.13037109375,1041.92724609375,880.501892089844,14880.4814453125,2201.25463867188,0,3522.00756835938,376.462432861328,10755.6376953125,135668.078125
"3586-001-01",0,530241191936,4,535.889526367188,2,2,9,93,12,4,1,0,4,3.60000002384186,2021,12,507.357849121094,535.889526367188,0,100800,51600,0,14400,0,78000,52420.1233445505,232281.828125,1410066.625,364000,0,0,2303568.5,1.04548096656799,28739.9609375,7419.04345703125,0,0,0,2054.50439453125,1051.71057128906,0,293.500610351563,0,1589.79504394531,1068.42626953125,4734.365234375,46951.3046875
"3893-001-01",0,90704297984,3,894.003540039063,2,2,9,97,10,4,1,0,6,4.28000000119209,2021,10,1195.18493652344,894.003540039063,689000,53600,18000,312000,30000,0,86400,32626.0906918716,244118.5625,2352930,0,28500,0,3847174.5,1.04548096656799,40337.9921875,0,488.596252441406,0,11812.0283203125,918.90380859375,308.587097167969,5348.84326171875,514.311828613281,0,1481.21813964844,559.332824707031,4185.10205078125,65954.9140625
"9566-001-99",1,20313204736,2,595.30810546875,2,2,2,23,10,4,1,1,4,3.28000003099442,2021,10,,595.30810546875,69000,468000,63000,0,24000,0,60000,53254.6950891671,360000,967720,728000,284000,0,3076974.75,1.04548096656799,21648.35546875,16285.705078125,6353.21484375,0,1543.56274414063,10469.3818359375,1409.33984375,0,536.891357421875,0,1342.22839355469,1191.33276367188,8053.37060546875,68833.3828125
"1918-001-01",0,250135216128,2,3016.8974609375,2,2,25,251,10,4,1,0,7,5.9200000166893,2021,10,3805.68823242188,3016.8974609375,291000,368800,427000,36000,36000,0,414000,479338.456582007,412580.96875,4221173,0,1140000,19500,7845392.5,1.04548096656799,52319.125,0,14129.6748046875,241.691818237305,3606.78540039063,4571.07373046875,5292.43115234375,446.200256347656,446.200256347656,0,5131.30322265625,5941.1376953125,5113.71484375,97239.34375
"3149-001-01",0,120222302208,2,406.961242675781,2,2,12,122,10,4,1,1,8,6.48000004887581,2021,10,2491.9462890625,406.961242675781,75000,52000,72000,41600,120000,0,145000,110651.700185606,344928.84375,2116400,0,65000,209300,3351880.5,1.04548096656799,23964.6875,0,736.016235351563,2369.97216796875,849.24951171875,588.81298828125,815.279479980469,471.050384521484,1358.79919433594,0,1641.88232421875,1252.9453125,3905.74194335938,37954.4375
"1913-001-01",0,250135216128,2,3532.00512695313,2,2,25,251,10,4,1,0,4,3.19999998807907,2021,10,3708.12670898438,3532.00512695313,675000,420000,504000,416000,300000,0,250800,249051.248688519,642879.125,2673684,1742000,197000,0,8070414,1.04548096656799,61306.8671875,39943.6015625,4517.158203125,0,15477.572265625,9630.4892578125,11556.5869140625,9538.7705078125,6878.9208984375,0,5750.77783203125,5710.6796875,14741.048828125,185052.46875
"4345-001-01",0,100407205888,2,2994.61254882813,2,2,10,104,10,4,1,1,2,1.75999999046326,2021,10,3218.31030273438,2994.61254882813,225000,240000,60000,2184000,96000,0,160800,161646.636844521,511323.53125,1957800,1430000,500000,785200,8311770,1.04548096656799,81621.5234375,59617.3125,20845.21484375,32735.326171875,9380.3466796875,10005.703125,2501.42578125,91051.8984375,4002.28125,0,6703.8212890625,6739.11767578125,21317.296875,346521.25
"4065-001-01",0,190602215424,2,720.8798828125,2,2,20,205,12,4,1,1,17,14.8799999654293,2022,1,1525.57885742188,720.8798828125,315000,996180,925000,780000,540000,0,552000,531739.090452007,950777.3125,7670000,780000,3053000,0,17093696,1.04548096656799,37821.73828125,3846.2783203125,15054.7275390625,0,1553.3046875,4912.2890625,4561.29150390625,3846.2783203125,2662.80810546875,0,2721.98168945313,2622.07250976563,4688.40283203125,84291.171875
"5277-001-06",0,70124208128,1,2520.74633789063,2,2,5,55,12,4,1,0,2,1.87999999523163,2022,1,2585.64013671875,2520.74633789063,480000,843996,143000,104000,216000,5000,201000,500803.72218335,2400000,2498600,0,0,2366000,9758400,1.04548096656799,97518.703125,0,0,92343.4140625,18734.08203125,32940.60546875,5581.1953125,4059.05126953125,8430.3369140625,195.146697998047,7844.89697265625,19546.037109375,93670.4140625,380863.90625
"4179-001-01",0,60210307072,2,2147.37451171875,2,2,6,62,11,4,1,0,4,2.99999997019768,2021,11,1928.91833496094,2147.37451171875,290000,605200,180000,436800,180000,3000,198000,441601.011807055,800311.0625,2137200,1326000,80000,117000,6795112,1.04548096656799,52272.4609375,32431.818359375,1956.6708984375,2861.63110351563,7092.931640625,14802.21484375,4402.50927734375,10683.4228515625,4402.50927734375,73.3751602172852,4842.76025390625,10800.84765625,19574.31640625,166197.46875
"9569-001-99",1,20313204736,2,954.93505859375,2,2,2,23,10,4,1,0,3,2.43999999761581,2021,10,,954.93505859375,32000,240000,0,291200,60000,0,132000,123819.952757183,720000,1744600,1040000,24000,78000,4485620,1.04548096656799,52463.23828125,31274.65625,721.722839355469,2345.59936523438,962.297119140625,7217.228515625,0,8756.904296875,1804.30712890625,0,3969.4755859375,3723.48706054688,21651.685546875,134890.59375
"4100-001-01",0,220103196672,2,2545.36254882813,2,2,22,223,12,4,1,0,2,2,2022,1,2577.10180664063,2545.36254882813,115000,185200,18000,0,48000,0,36000,2944.50805378243,540000,1300000,0,600000,0,2845144.5,1.04548096656799,47693.8515625,0,22012.546875,0,4219.0712890625,6794.53955078125,660.376403808594,0,1761.00378417969,0,1320.75280761719,108.026870727539,19811.29296875,104381.4609375
"6628-001-01",0,160808206336,2,4275.3095703125,2,2,16,168,10,4,1,0,6,4.03999996185303,2021,10,4416.17431640625,4275.3095703125,0,41200,12000,104000,60000,0,18000,128896.701843828,448766.90625,803400,0,105000,39000,1760263.625,1.04548096656799,14591.4853515625,0,1907.02758789063,708.324523925781,0,748.281311035156,217.946014404297,1888.86535644531,1089.73010253906,0,326.919006347656,2341.04345703125,8150.57958984375,31970.203125
"2660-001-01",0,30326200320,2,2480.33642578125,2,2,3,33,10,4,1,0,5,4.48000004887581,2021,10,2463.27124023438,2480.33642578125,15000,257200,0,0,144000,0,60000,110764.935734865,587005.0625,1968200,1014000,457000,0,4613170,1.04548096656799,32235.93359375,16607.6796875,7484.9208984375,0,245.675735473633,4212.52001953125,0,0,2358.48706054688,0,982.702941894531,1814.15051269531,9614.193359375,75556.265625
"9652-001-99",1,40420302848,2,2076.7294921875,2,2,4,44,11,4,1,0,4,2.99999997019768,2021,11,,2076.7294921875,50000,1325200,0,104000,18000,0,66000,403638.495205763,941737.875,2007200,3640000,380000,0,8935776,1.04548096656799,49092.87109375,89028.5234375,9294.1865234375,0,1222.91931152344,32412.251953125,0,2543.67211914063,440.250946044922,0,1614.25341796875,9872.345703125,23033.388671875,218554.65625
"1819-001-01",0,10504205312,2,2635.7353515625,2,2,1,15,10,4,1,0,7,5.28000003099442,2021,10,9789.779296875,2635.7353515625,332500,346400,0,1200000,300000,0,192000,2780856.68508307,1156658.375,4076800,0,3492000,793000,14670215,1.04548096656799,56654.515625,0,48527.66015625,11020.169921875,4620.689453125,4813.85498046875,0,16676.171875,4169.04296875,0,2668.1875,38645.03515625,16073.861328125,203869.1875
"9785-001-99",1,190309203968,2,1313.62268066406,2,2,19,193,10,4,1,0,6,5.19999998807907,2021,10,,1313.62268066406,280000,1649200,145500,780000,300000,0,430200,769046.084847516,326502.90625,4581200,1924000,8100000,936000,20221648,1.04548096656799,64643.51171875,27148.80859375,114295.9140625,13207.5283203125,3950.96997070313,23271.212890625,2053.09326171875,11006.2734375,4233.18212890625,0,6070.38330078125,10851.70703125,4607.154296875,285339.71875
"9639-001-99",1,40417300480,2,848.600219726563,2,2,4,44,10,4,1,0,1,0.879999995231628,2021,10,,848.600219726563,8000,96000,24000,0,0,0,30000,19207.0946610291,89419.9140625,1407109.625,676000,0,0,2349736.5,1.04548096656799,117326.0078125,56365.4609375,0,0,667.046875,8004.5625,2001.140625,0,0,0,2501.42578125,1601.50402832031,7455.9091796875,195923.046875
"3150-001-09",0,120222302208,2,1581.73718261719,2,2,12,122,10,4,1,0,3,2.35999998450279,2021,10,8991.693359375,1581.73718261719,280000,156000,30000,416000,60000,10000,75600,41887.0077326848,120000,2982564,2236000,0,178100,6586151,1.04548096656799,92731.3984375,69519.8515625,0,5537.3369140625,8705.52734375,4850.22216796875,932.735046386719,12933.92578125,1865.47009277344,310.911682128906,2350.4921875,1302.31604003906,3730.94018554688,204771.125
"9637-001-99",1,40417300480,2,1722.15734863281,2,2,4,44,10,4,1,0,3,2.28000000119209,2021,10,,1722.15734863281,0,3600,0,36000,18000,0,150000,32589.833049109,96864.2890625,803400,0,0,52000,1192454.125,1.04548096656799,25855.087890625,0,0,1673.46850585938,0,115.855506896973,0,1158.55505371094,579.277526855469,0,4827.31298828125,1048.80883789063,3117.294921875,38375.66015625
"4693-001-06",0,130413297664,2,3202.3544921875,2,2,13,134,11,4,1,0,1,1,2021,11,3287.447265625,3202.3544921875,195000,356400,257000,260000,144000,16000,92400,90390.2302754839,600000,2678000,962000,0,0,5651190,1.04548096656799,196498.671875,70586.8984375,0,0,14308.1552734375,26150.90625,18857.4140625,19077.541015625,10566.0224609375,1174.00244140625,6779.8642578125,6632.3974609375,44025.09375,414656.9375
"3242-001-02",0,120825200640,2,1451.03002929688,2,2,12,128,10,4,1,0,4,3.04000002145767,2021,10,6855.57666015625,1451.03002929688,153000,279600,32000,675200,144000,0,169200,49325.5791344542,330758.625,3026400,182000,58000,123500,5222984,1.04548096656799,73046.8984375,4392.8544921875,1399.92077636719,2980.86572265625,3692.89428710938,6748.58349609375,772.370056152344,16297.0078125,3475.66528320313,0,4083.90673828125,1190.55004882813,7983.376953125,126064.890625
"1820-001-01",0,10504205312,2,950.81689453125,2,2,1,15,10,4,1,0,3,2.51999998092651,2021,10,6987.9990234375,950.81689453125,0,840000,24000,0,120000,250000,284000,1721192.57531309,942575.25,3111092.75,260000,1465000,39000,9056861,1.04548096656799,90586.078125,7570.45263671875,42656.58984375,1135.56787109375,0,24458.384765625,698.81103515625,0,3494.05517578125,7279.28125,8269.263671875,50116.1796875,27445.08203125,263709.75
"1038-001-02",0,20318203904,2,1001.09747314453,2,2,2,23,10,4,1,1,4,3.31999999284744,2021,10,4957.53564453125,1001.09747314453,0,185200,12000,0,18000,0,129600,40596.7032546333,480000,813800,936000,410000,39000,3064196.75,1.04548096656799,17985.75390625,20686.490234375,9061.3896484375,861.937072753906,0,4093.09594726563,265.211395263672,0,397.817108154297,0,2864.283203125,897.225708007813,10608.4560546875,67721.6640625
"4175-001-04",0,60210307072,2,2773.36596679688,2,2,6,67,11,4,1,0,4,3.35999998450279,2021,11,2527.48706054688,2773.36596679688,280000,1214000,133000,600000,240000,20000,204000,453207.601815608,867583.5625,2784600,26000,0,240500,7062891,1.04548096656799,60809.66015625,567.783935546875,0,5252.00146484375,6114.59619140625,26511.142578125,2904.43334960938,13102.7060546875,5241.08251953125,436.756866455078,4454.92041015625,9897.0771484375,18946.154296875,154238.3125
"2089-001-01",0,180106297344,2,1408.43994140625,2,2,18,181,11,4,1,1,4,3.80000007152557,2021,11,1297.19311523438,1408.43994140625,494000,154400,37000,780000,60000,0,90000,44526.54260083,191110.828125,5310725.5,1248000,143000,91000,8643764,1.04548096656799,102546.1328125,24097.9453125,2761.22290039063,1757.14184570313,9538.7705078125,2981.34838867188,714.442321777344,15061.2158203125,1158.55505371094,0,1737.83264160156,859.774169921875,3690.20703125,166904.609375
"9638-001-99",1,40417300480,2,1075.95751953125,2,2,4,44,10,4,1,0,1,1,2021,10,,1075.95751953125,0,10400,0,240000,360000,0,60000,29093.9436163881,178333.421875,754123.8125,0,0,156000,1787951.125,1.04548096656799,55333.953125,0,0,11446.5244140625,0,763.101623535156,0,17610.037109375,26415.056640625,0,4402.50927734375,2134.77270507813,13085.2421875,131191.1875
"4351-001-01",0,100407205888,2,4107.11572265625,2,2,10,104,10,4,1,0,1,0.879999995231628,2021,10,3924.88232421875,4107.11572265625,25000,149200,6000,0,0,0,42000,65277.846938815,543734,361400,343200,0,0,1535811.875,1.04548096656799,30133.841796875,28616.310546875,0,0,2084.521484375,12440.423828125,500.28515625,0,0,0,3501.99609375,5442.9228515625,45337.0078125,128057.3125
"9509-001-99",1,10537204736,2,298.242858886719,2,2,1,15,11,4,1,0,5,4.60000002384186,2021,11,,298.242858886719,65000,353200,0,0,42000,0,84000,40066.2178129663,497945.34375,1686706.625,1352000,144000,5200,4270118,1.04548096656799,26904.861328125,21565.916015625,2296.96142578125,82.9458312988281,1036.82287597656,5633.93603515625,0,0,669.947082519531,0,1339.89416503906,639.10107421875,7942.7861328125,68113.1640625
"9726-001-99",1,120823201792,2,615.73046875,2,2,12,128,10,4,1,0,4,2.68000000715256,2021,10,,615.73046875,279000,792000,12000,704000,600000,15000,216000,945531.851455664,2400000,3932500,104000,0,228800,10228832,1.04548096656799,107667.0859375,2847.39404296875,0,6264.26708984375,7638.68212890625,21684.001953125,328.545471191406,19274.66796875,16427.2734375,410.681854248047,5913.818359375,25887.517578125,65709.09375,280053.03125
"4560-001-01",0,240125198336,2,1347.39904785156,2,2,17,175,12,4,1,0,3,2.51999998092651,2022,1,1281.30163574219,1347.39904785156,113000,108000,0,0,36000,0,30000,1270.29675174906,96000,595400,546000,60000,0,1585670.25,1.04548096656799,17336.3359375,15897.9501953125,1747.02758789063,0,3290.23510742188,3144.64965820313,0,0,1048.21655273438,0,873.513793945313,36.9873886108398,2795.244140625,46170.16015625
"4289-001-01",0,150405201920,2,6118.689453125,2,2,15,154,11,4,1,1,1,0.720000028610229,2021,11,5110.69873046875,6118.689453125,0,5200,30000,0,0,0,48000,159.815314243355,148370.4375,1283425,0,0,0,1515155.25,1.04548096656799,130793.7578125,0,0,0,0,529.931640625,3057.29809570313,0,0,0,4891.6767578125,16.2867679595947,15120.421875,154409.375
"4059-001-02",0,190602215424,2,1224.94189453125,2,2,18,184,12,4,1,0,2,1.87999999523163,2021,12,3892.35888671875,1224.94189453125,144000,312000,13000,520000,36000,0,85200,83975.4704912397,180000,803088,260000,0,0,2437263.5,1.04548096656799,31343.994140625,10147.6279296875,0,0,5620.224609375,12177.1533203125,507.381408691406,20295.255859375,1405.05615234375,0,3325.29956054688,3277.50708007813,7025.28076171875,95124.78125
"9641-001-99",1,40417300480,2,1562.85583496094,2,2,4,44,10,4,1,0,2,1.87999999523163,2021,10,,1562.85583496094,105000,136400,0,0,24000,0,90000,5733.81323858902,83556.328125,2608722,0,0,0,3053412,1.04548096656799,101816.6953125,0,0,0,4098.08056640625,5323.6015625,0,0,936.7041015625,0,3512.64038085938,223.78694152832,3261.14819335938,119172.6484375
"9797-001-99",1,190310203392,2,1427.79248046875,2,2,19,193,11,4,1,0,5,3.31999999284744,2021,11,,1427.79248046875,157000,377200,105000,0,72000,0,241200,30039.7524307642,160614.0625,1081600,130000,34500,0,2389153.75,1.04548096656799,23904.388671875,2873.12353515625,762.482788085938,0,3469.84912109375,8336.478515625,2320.59985351563,0,1591.26843261719,0,5330.74951171875,663.907104492188,3549.72338867188,52802.5703125
"3702-001-07",0,50510200832,2,2959.11840820313,2,2,5,55,10,4,1,1,2,1.87999999523163,2021,10,3065.27856445313,2959.11840820313,15000,624000,720000,260000,1200000,0,384000,243423.53570456,1366015.25,994240,1300000,0,78000,7184679,1.04548096656799,38804.52734375,50738.140625,0,3044.28833007813,585.440063476563,24354.306640625,28101.123046875,10147.6279296875,46835.20703125,0,14987.265625,9500.6591796875,53314.671875,280413.28125
"9580-001-99",1,20317210624,2,423.701904296875,2,2,2,23,11,4,1,0,4,2.68000000715256,2021,11,,423.701904296875,26000,406000,38000,0,96000,0,182400,44301.1252602706,480000,1132857.125,624000,0,572000,3601558.25,1.04548096656799,31016.255859375,17084.365234375,0,15660.66796875,711.848510742188,11115.7880859375,1040.39404296875,0,2628.36376953125,0,4993.89111328125,1212.9111328125,13141.8193359375,98606.3046875
"4287-001-01",0,150405201920,2,6730.29541015625,2,2,15,154,11,4,1,0,8,7.39999997615814,2021,11,6991.7734375,6730.29541015625,165000,353200,57600,0,72000,0,138000,137936.505680806,799105.3125,1238900,0,5258000,6500,8226242,1.04548096656799,12284.3896484375,0,52136.0234375,64.4511489868164,1636.06762695313,3502.17626953125,571.136352539063,0,713.92041015625,0,1368.34753417969,1367.71789550781,7923.578125,81567.8125
"3682-001-03",0,50505211904,2,6551.666015625,2,2,1,15,12,4,1,0,1,1,2021,12,6624.61572265625,6551.666015625,300000,416000,68000,5664000,480000,110000,174000,183740.81948132,540000,3972800,0,0,0,11908541,1.04548096656799,291504.8125,0,0,0,22012.546875,30524.064453125,4989.5107421875,415596.875,35220.07421875,8071.26708984375,12767.27734375,13482.01171875,39622.5859375,873791.0625
"4099-001-01",0,220103196672,2,5762.03955078125,2,2,22,221,12,4,1,1,1,0.879999995231628,2022,1,6059.83349609375,5762.03955078125,62000,230600,36000,364000,48000,0,84000,27855.4101541092,90000,1339000,1456000,0,65000,3802455.5,1.04548096656799,111646.96875,121402.53125,0,5419.755859375,5169.61328125,19227.626953125,3001.7109375,30350.6328125,4002.28125,0,7003.9921875,2322.60815429688,7504.27734375,317052
