"interview__key","y5_hhid","indidy5","hh_c01","hh_c01_1","hh_c01_2","hh_c02","hh_c03","hh_c03_1","hh_c04","hh_c05","hh_c05a","hh_c06","hh_c07","hh_c08","hh_c09","hh_c10","hh_c11","hh_c12","hh_c13","hh_c14","hh_c15","hh_c16","hh_c17","hh_c18","hh_c19","hh_c20_1","hh_c20_2","hh_c21_1","hh_c21_2","hh_c22","hh_c23","hh_c24","hh_c25","hh_c26","hh_c27","hh_c28_0","hh_c28_1","hh_c28_2","hh_c28_3","hh_c28_4","hh_c28_5","hh_c28_6","hh_c28_7","hh_c28_8","hh_c29","hh_c30","hh_c01_3"
"48-38-38-80","9372-001-99",1,1,1,,1,1,,10,2,10,2,18,1982,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"48-38-38-80","9372-001-99",2,1,2,1,1,1,,7,2,5,2,18,2013,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"48-38-38-80","9372-001-99",3,1,2,1,1,1,,7,2,1,2,18,2016,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"48-38-38-80","9372-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",6,1,2,1,5,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"10-12-19-80","9373-001-99",1,1,1,,1,1,,12,2,1,2,18,9999,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"10-12-19-80","9373-001-99",2,1,1,,1,1,,12,2,10,2,18,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"10-12-19-80","9373-001-99",3,1,2,2,3,1,,7,1,,,,,24,23,1,1,2,1,30,2,2,,3,3,30,3,4,1,1,,,,,2,,,,,,,,0,4,,
"10-12-19-80","9373-001-99",4,1,2,2,3,1,,7,1,,,,,22,21,1,1,2,1,30,2,2,,1,3,30,4,6,1,1,,,,,2,,,,,,,,0,4,,
"10-12-19-80","9373-001-99",5,1,2,2,1,1,,6,1,,,,,17,16,1,1,2,1,40,2,2,,2,2,0,1,,,,,,,,2,,,,,,,,0,,,
"10-12-19-80","9373-001-99",6,1,2,2,1,1,,4,1,,,,,15,14,1,1,2,1,40,2,2,,1,0,0,1,,,,,,,,1,0,0,0,0,0,0,0,,,,
"10-12-19-80","9373-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1,1,1,,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"70-84-96-61","9375-001-99",1,1,2,2,1,1,,9,2,8,2,24,1999,,,2,,,,,,,,,,,,,1,1,1,1999,3,5,,,,,,,,,,4,,
"70-84-96-61","9375-001-99",2,1,1,,1,1,,7,2,10,2,18,1999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"70-84-96-61","9375-001-99",3,1,2,2,3,1,,5,1,,,,,24,23,1,1,2,5,30,2,2,,4,7,0,1,,1,1,,,,,2,,,,,,,,133000,4,,
"70-84-96-61","9375-001-99",4,1,2,2,1,1,,6,1,,,,,17,17,1,1,2,1,15,2,2,,2,7,0,1,,,,,,,,2,,,,,,,,100000,,,
"70-84-96-61","9375-001-99",5,1,2,2,1,1,,6,1,,,,,15,14,1,1,2,1,15,2,2,,2,7,0,1,,,,,,,,2,,,,,,,,100000,,,
"15-20-05-08","9376-001-99",1,1,1,,3,1,,9,2,8,2,43,2016,,,2,,,,,,,,,,,,,1,1,2,2007,1,4,,,,,,,,,,4,,1
"15-20-05-08","9376-001-99",2,1,1,,1,1,,7,2,5,2,22,2014,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"15-20-05-08","9376-001-99",3,1,2,1,3,1,,6,1,,,,,14,13,1,1,2,1,60,2,2,,2,7,30,1,,1,1,,,,,1,0,130000,48000,288000,60000,70000,0,,4,,
"15-20-05-08","9376-001-99",4,1,1,,1,1,,6,1,,,,,15,14,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,38000,,,1
"15-20-05-08","9376-001-99",5,1,1,,1,1,,7,2,6,2,21,2019,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"96-58-30-66","9377-001-99",1,1,1,,3,1,,7,2,8,2,18,1992,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"96-58-30-66","9377-001-99",2,1,1,,1,1,,7,2,10,2,16,1997,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"96-58-30-66","9377-001-99",3,1,2,2,3,1,,7,1,,,,,22,21,1,1,2,1,30,2,2,,1,2,30,1,,1,1,,,,,2,,,,,,,,400000,4,,
"96-58-30-66","9377-001-99",4,1,2,2,1,1,,7,1,,,,,17,16,1,1,2,1,30,2,1,5,1,1,0,1,,,,,,,,1,0,35000,40000,0,8000,0,0,,,,
"96-58-30-66","9377-001-99",5,1,2,2,1,1,,7,1,,,,,14,13,1,1,2,1,30,2,2,,1,0,0,1,,,,,,,,1,0,27000,34000,0,0,0,0,,,,
"96-58-30-66","9377-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-40-74-60","9378-001-99",1,1,1,,3,1,,7,2,5,2,42,2007,,,2,,,,,,,,,,,,,1,1,1,2005,3,3,,,,,,,,,,4,,1
"23-40-74-60","9378-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-40-74-60","9378-001-99",3,1,2,1,1,1,,8,2,5,2,18,2014,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"60-94-15-52","9379-001-99",1,1,1,,1,1,,7,2,8,2,18,2004,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"60-94-15-52","9379-001-99",2,1,2,1,3,1,,10,2,8,2,24,2012,,,2,,,,,,,,,,,,,1,2,1,2012,3,6,,,,,,,,,,4,,
"60-94-15-52","9379-001-99",3,1,1,,1,1,,8,2,8,2,18,1973,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"60-94-15-52","9379-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-94-15-52","9379-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-94-15-52","9379-001-99",6,1,1,,1,1,,8,2,8,2,18,2011,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"54-64-12-32","9384-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-64-12-32","9384-001-99",2,1,1,,1,1,,10,2,4,2,24,2013,,,2,,,,,,,,,,,,,1,1,3,,,,,,,,,,,,,4,,1
"54-64-12-32","9384-001-99",3,1,2,2,1,1,,7,1,,,,,13,12,1,1,2,1,30,2,2,,1,2,0,1,,,,,,,,1,0,12000,22000,0,0,0,0,,,,
"54-64-12-32","9384-001-99",4,1,2,2,5,1,,6,1,,,,,12,90,1,1,2,1,30,2,2,,1,1,0,1,,,,,,,,2,,,,,,,,0,,,
"54-64-12-32","9384-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"54-64-12-32","9384-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-71-55-09","9385-001-99",1,1,1,,3,1,,6,2,5,2,24,2013,,,2,,,,,,,,,,,,,1,2,1,2013,1,4,,,,,,,,,,2,24,1
"37-71-55-09","9385-001-99",2,1,2,1,3,1,,7,2,10,2,33,1994,,,2,,,,,,,,,,,,,1,1,2,2014,3,6,,,,,,,,,,4,,
"37-71-55-09","9385-001-99",3,1,2,1,3,1,,7,2,10,2,15,9999,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,24,
"37-71-55-09","9385-001-99",4,1,2,1,3,1,,6,1,,,,,24,23,1,7,2,4,60,1,2,,4,8,40,1,,1,1,,,,,2,,,,,,,,965600,4,,
"37-71-55-09","9385-001-99",5,1,2,1,3,1,,6,1,,,,,24,23,1,7,2,4,60,1,2,,4,8,40,1,,1,1,,,,,2,,,,,,,,965000,4,,
"37-71-55-09","9385-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-71-55-09","9385-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-80-63-67","9386-001-99",1,1,1,,1,1,,8,2,10,2,13,1967,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,36,1
"94-80-63-67","9386-001-99",2,1,1,,2,1,,6,1,,,,,15,14,1,1,1,,,2,2,,3,28,0,1,,1,1,,,,,2,,,,,,,,78000,4,,1
"94-80-63-67","9386-001-99",3,1,1,,2,1,,6,1,,,,,23,12,1,1,2,1,60,2,2,,3,20,0,4,6,1,1,,,,,2,,,,,,,,62000,4,,1
"94-80-63-67","9386-001-99",4,1,1,,2,1,,5,1,,,,,21,18,1,1,2,1,60,2,,,,22,0,1,,,,,,,,2,,,,,,,,82000,,,1
"94-80-63-67","9386-001-99",5,1,2,1,1,1,,6,1,,,,,15,14,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,36000,,,
"94-80-63-67","9386-001-99",6,1,2,1,5,1,,9,1,,,,,14,13,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,28500,,,
"94-80-63-67","9386-001-99",7,1,2,1,1,1,,6,1,,,,,17,16,1,1,2,1,15,2,2,,4,7,0,1,,,,,,,,2,,,,,,,,75000,,,
"94-80-63-67","9386-001-99",8,1,1,,1,1,,6,2,5,2,18,2019,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"94-80-63-67","9386-001-99",9,1,2,1,1,1,,5,1,,,,,14,13,1,1,2,1,15,2,2,,4,0,0,1,,,,,,,,2,,,,,,,,75000,,,
"94-80-63-67","9386-001-99",10,1,2,1,3,1,,6,1,,,,,15,14,1,7,1,,,1,2,,3,0,0,1,,,,,,,,2,,,,,,,,1700000,,,
"94-80-63-67","9386-001-99",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-73-77-93","9387-001-99",1,1,1,,3,1,,8,2,5,2,22,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"43-73-77-93","9387-001-99",2,1,1,,1,1,,7,2,5,2,18,2018,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"51-86-66-48","9388-001-99",1,1,2,2,1,1,,7,2,10,2,14,2002,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"51-86-66-48","9388-001-99",2,1,1,,1,1,,7,2,10,2,22,2014,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"51-86-66-48","9388-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-46-48-17","9389-001-99",1,1,1,,1,1,,6,2,8,2,24,2010,,,2,,,,,,,,,,,,,1,1,1,2010,3,4,,,,,,,,,,4,,1
"70-81-36-02","9390-001-99",1,1,1,,1,1,,7,2,8,2,22,1980,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"70-81-36-02","9390-001-99",2,1,2,1,1,1,,7,1,,,,,16,15,1,1,2,1,20,2,2,,2,0,0,6,,,,,,,,1,0,20000,25000,0,0,0,0,,,,
"01-85-18-98","9391-001-99",1,1,1,,1,1,,6,2,3,2,15,1970,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"01-85-18-98","9391-001-99",2,1,1,,1,1,,6,2,5,2,18,2015,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"95-88-36-32","9396-001-99",1,1,1,,3,1,,8,2,5,2,43,2016,,,2,,,,,,,,,,,,,1,1,2,2013,3,2,,,,,,,,,,4,,1
"95-88-36-32","9396-001-99",2,1,1,,3,1,,6,2,1,2,42,2018,,,2,,,,,,,,,,,,,1,1,2,2016,3,2,,,,,,,,,,4,,1
"95-88-36-32","9396-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50-76-31-46","9397-001-99",1,1,1,,1,1,,8,2,5,2,18,1991,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"50-76-31-46","9397-001-99",2,1,1,,1,1,,7,2,5,2,18,2001,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"50-76-31-46","9397-001-99",3,1,2,2,1,1,,7,1,,,,,17,16,1,1,2,1,30,2,2,,4,15,0,2,6,,,,,,,2,,,,,,,,20000,,,
"50-76-31-46","9397-001-99",4,1,2,2,1,1,,6,1,,,,,15,14,1,1,2,1,30,2,2,,1,4,0,2,6,,,,,,,2,,,,,,,,35800,,,
"50-76-31-46","9397-001-99",5,1,2,2,5,1,,5,1,,,,,12,1,1,1,2,,30,2,2,,1,2,0,1,,,,,,,,2,,,,,,,,22000,,,
"50-76-31-46","9397-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-52-75-14","9398-001-99",1,1,1,,3,1,,7,2,8,2,34,1975,,,2,,,,,,,,,,,,,1,1,2,1975,3,2,,,,,,,,,,4,,1
"68-52-75-14","9398-001-99",2,1,1,,3,1,,10,2,10,2,24,1989,,,2,,,,,,,,,,,,,1,1,1,1989,3,4,,,,,,,,,,4,,1
"68-52-75-14","9398-001-99",3,1,1,,3,1,,9,2,8,2,43,2010,,,2,,,,,,,,,,,,,1,2,2,2006,3,2,,,,,,,,,,4,,1
"68-52-75-14","9398-001-99",4,1,2,2,3,1,,7,2,8,2,43,2010,,,2,,,,,,,,,,,,,1,1,2,2010,3,4,,,,,,,,,,4,,
"68-52-75-14","9398-001-99",5,1,1,,1,1,,7,2,1,1,,,,17,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,35000,,,3
"19-92-58-25","9399-001-99",1,1,1,,1,1,,8,2,10,2,23,2014,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"19-92-58-25","9399-001-99",2,1,2,1,3,1,,9,2,10,2,15,2017,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"19-92-58-25","9399-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-64-37-66","9400-001-99",1,1,2,2,3,1,,7,2,5,2,43,2012,,,2,,,,,,,,,,,,,1,1,1,2008,3,3,,,,,,,,,,4,,
"82-64-37-66","9400-001-99",2,1,1,,3,1,,7,2,5,2,34,2015,,,2,,,,,,,,,,,,,1,1,1,2011,1,4,,,,,,,,,,4,,1
"82-64-37-66","9400-001-99",3,1,2,2,3,1,,3,1,,,,,14,13,1,7,2,1,30,1,1,2,3,0,0,1,,,,,,,,2,,,,,,,,1100000,,,
"82-64-37-66","9400-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-90-83-32","9401-001-99",1,1,1,,1,1,,8,2,8,2,18,1995,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"02-90-83-32","9401-001-99",2,1,1,,1,1,,10,2,8,2,18,2003,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"02-90-83-32","9401-001-99",3,1,1,,3,1,,7,1,,,,,23,22,1,5,1,,,2,1,3,2,14,0,1,,1,1,,,,,2,,,,,,,,2300000,4,,1
"02-90-83-32","9401-001-99",4,1,1,,1,1,,5,1,,,,,18,17,1,7,2,1,5,2,2,,2,7,0,1,,,,,,,,2,,,,,,,,1400000,,,1
"02-90-83-32","9401-001-99",5,1,2,2,1,1,,5,1,,,,,16,15,1,7,2,1,5,2,2,,2,7,0,1,,,,,,,,2,,,,,,,,1400000,,,
"02-90-83-32","9401-001-99",6,1,2,2,1,1,,4,1,,,,,1,1,1,7,2,1,5,2,2,,2,4,0,1,,,,,,,,2,,,,,,,,600000,,,
"37-30-04-68","9402-001-99",1,1,1,,3,1,,8,2,5,1,,,,43,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,4500000,4,,1
"37-25-87-89","9403-001-99",1,1,1,,1,1,,5,2,5,1,,,,44,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,631000,4,,1
"58-61-04-25","9408-001-99",1,1,1,,1,1,,8,2,1,2,22,2006,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"58-61-04-25","9408-001-99",2,1,2,1,1,1,,6,1,,,,,15,14,1,1,2,1,30,2,2,,1,0,0,3,6,,,,,,,1,0,23000,52000,0,220000,12000,0,,,,
"34-28-72-34","9409-001-99",1,1,2,2,3,1,,7,2,5,2,24,2000,,,2,,,,,,,,,,,,,1,2,1,9999,3,4,,,,,,,,,,4,,
"34-28-72-34","9409-001-99",2,1,1,,3,1,,7,2,5,2,24,2008,,,2,,,,,,,,,,,,,1,2,1,2008,3,4,,,,,,,,,,4,,1
"34-28-72-34","9409-001-99",3,1,2,2,3,1,,6,1,,,,,13,12,1,1,2,1,30,2,2,,3,0,0,1,,,,,,,,2,,,,,,,,20000,,,
"34-28-72-34","9409-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-50-78-96","9410-001-99",1,1,1,,1,1,,8,2,5,2,23,2012,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"61-50-78-96","9410-001-99",2,1,1,,1,1,,6,2,5,2,22,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"90-38-42-76","9411-001-99",1,1,1,,1,1,,10,2,10,2,18,1984,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"90-38-42-76","9411-001-99",2,1,1,,1,1,,11,2,10,2,18,1989,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"90-38-42-76","9411-001-99",3,1,1,,1,1,,7,2,11,1,,,,24,2,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,950000,4,,1
"90-38-42-76","9411-001-99",4,1,1,,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1
"90-38-42-76","9411-001-99",5,1,1,,1,1,,10,2,5,2,14,2008,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"90-38-42-76","9411-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-38-42-76","9411-001-99",7,1,2,1,1,1,,4,1,,,,,1,1,1,1,2,1,15,2,2,,2,30,0,1,,,,,,,,2,,,,,,,,38000,,,
"90-38-42-76","9411-001-99",8,1,2,1,1,1,,5,1,,,,,16,15,1,1,2,1,20,2,2,,2,0,30,1,,,,,,,,2,,,,,,,,50000,,,
"38-60-20-45","9412-001-99",1,1,1,,2,1,,8,2,8,2,22,1988,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"38-60-20-45","9412-001-99",2,1,1,,1,1,,8,2,8,2,18,2016,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"23-63-81-34","9413-001-99",1,1,1,,1,1,,8,2,1,2,18,2015,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"23-63-81-34","9413-001-99",2,1,2,1,5,1,,6,1,,,,,13,12,1,1,2,1,15,2,2,,2,0,0,1,,,,,,,,2,,,,,,,,21000,,,
"99-00-10-99","9414-001-99",1,1,2,2,1,1,,7,2,10,2,18,1992,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,
"99-00-10-99","9414-001-99",2,1,1,,1,1,,8,2,8,2,14,1996,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"99-00-10-99","9414-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-00-10-99","9414-001-99",4,1,2,2,3,1,,6,1,,,,,23,22,1,1,2,1,30,2,2,,2,7,0,6,,1,1,,,,,2,,,,,,,,75000,4,,
"99-00-10-99","9414-001-99",5,1,2,2,1,1,,6,1,,,,,16,15,1,1,2,1,15,2,1,6,3,3,0,1,,,,,,,,2,,,,,,,,18500,,,
"99-00-10-99","9414-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-00-10-99","9414-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-51-89-80","9415-001-99",1,1,2,2,1,1,,10,2,5,2,15,1986,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,
"40-51-89-80","9415-001-99",2,1,1,,1,1,,10,2,5,2,18,1995,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"40-51-89-80","9415-001-99",3,1,1,,1,1,,6,2,6,2,22,2015,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"40-51-89-80","9415-001-99",4,1,2,2,3,1,,7,1,,,,,21,18,1,1,2,1,25,2,2,,3,3,0,6,,1,1,,,,,2,,,,,,,,38000,4,,
"40-51-89-80","9415-001-99",5,1,2,2,3,1,,7,1,,,,,16,15,1,5,2,1,15,1,2,,3,7,0,1,,,,,,,,2,,,,,,,,75000,,,
"40-51-89-80","9415-001-99",6,1,2,2,2,1,,6,1,,,,,15,14,1,5,2,1,15,1,2,,3,3,0,1,,,,,,,,2,,,,,,,,65000,,,
"40-51-89-80","9415-001-99",7,1,2,2,5,1,,5,1,,,,,1,1,1,5,2,1,15,1,2,,3,0,0,1,,,,,,,,1,300000,0,52000,0,0,0,0,,,,
"28-58-96-94","9420-001-99",1,1,1,,1,1,,7,2,5,2,16,1963,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,1
"28-58-96-94","9420-001-99",2,1,2,1,1,1,,7,2,5,2,24,1998,,,2,,,,,,,,,,,,,1,1,1,1998,3,4,,,,,,,,,,4,,
"28-58-96-94","9420-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-58-96-94","9420-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-58-96-94","9420-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-58-96-94","9420-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-58-96-94","9420-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-05-61-07","9421-001-99",1,1,2,2,3,1,,7,2,5,2,24,2006,,,2,,,,,,,,,,,,,1,1,1,2006,1,4,,,,,,,,,,4,,
"33-05-61-07","9421-001-99",2,1,1,,1,1,,7,2,10,2,23,2011,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"33-05-61-07","9421-001-99",3,1,1,,3,1,,6,1,,,,,23,22,1,1,2,1,30,2,1,3,3,0,0,1,,1,1,,,,,1,0,22500,51000,0,20000,0,40000,,4,,1
"33-05-61-07","9421-001-99",4,1,2,2,5,1,,6,1,,,,,14,13,1,5,2,2,15,2,1,3,4,3,30,1,,,,,,,,1,560000,64000,81000,0,80000,0,120000,,,,
"33-05-61-07","9421-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-83-07-20","9422-001-99",1,1,2,2,3,1,,7,2,5,2,41,9999,,,2,,,,,,,,,,,,,1,1,2,9999,3,6,,,,,,,,,,4,,
"61-83-07-20","9422-001-99",2,1,1,,1,1,,10,2,5,2,24,2010,,,2,,,,,,,,,,,,,2,,1,2010,3,4,,,,,,,,,,4,,1
"61-83-07-20","9422-001-99",3,1,2,2,1,1,,5,1,,,,,12,1,1,1,2,1,45,2,1,3,3,0,0,1,,,,,,,,2,,,,,,,,15000,,,
"61-83-07-20","9422-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-05-54-65","9423-001-99",1,1,1,,3,1,,7,2,8,2,24,2001,,,2,,,,,,,,,,,,,1,1,1,2001,2,4,,,,,,,,,,4,,1
"33-05-54-65","9423-001-99",2,1,1,,3,1,,8,2,5,2,43,2014,,,2,,,,,,,,,,,,,1,2,2,2003,1,3,,,,,,,,,,4,,1
"33-05-54-65","9423-001-99",3,1,2,2,3,1,,7,1,,,,,17,16,1,5,2,3,10,2,1,3,3,21,0,1,,,,,,,,2,,,,,,,,1100000,,,
"33-05-54-65","9423-001-99",4,1,2,2,1,1,,6,1,,,,,16,15,1,5,2,3,10,2,1,3,2,21,0,1,,,,,,,,2,,,,,,,,1100000,,,
"33-05-54-65","9423-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-05-54-65","9423-001-99",6,1,2,2,1,1,,7,2,8,2,18,2018,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,
"10-64-88-50","9424-001-99",1,1,1,,1,1,,7,2,8,2,18,2003,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"10-64-88-50","9424-001-99",2,1,2,1,3,1,,6,1,,,,,34,34,1,1,1,,,1,2,,2,0,0,3,5,1,1,,,,,2,,,,,,,,1300000,4,,
"10-64-88-50","9424-001-99",3,1,2,1,3,1,,5,1,,,,,22,21,1,1,2,4,30,2,1,3,3,3,0,1,,1,1,,,,,2,,,,,,,,310000,4,,
"10-64-88-50","9424-001-99",4,1,2,1,5,1,,10,1,,,,,1,90,1,5,2,1,30,1,2,,3,1,30,1,,,,,,,,2,,,,,,,,23000,,,
"10-64-88-50","9424-001-99",5,1,2,1,3,1,,6,1,,,,,21,18,1,1,2,1,30,2,2,,2,3,0,1,,,,,,,,2,,,,,,,,62000,,,
"10-64-88-50","9424-001-99",6,1,2,1,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
"17-50-95-67","9425-001-99",1,1,1,,3,1,,10,2,8,2,25,2015,,,2,,,,,,,,,,,,,1,1,1,2011,1,4,,,,,,,,,,4,,1
"17-50-95-67","9425-001-99",2,1,2,1,3,1,,3,1,,,,,17,16,1,5,2,1,5,2,1,3,2,0,0,1,,,,,,,,1,600000,56000,65000,0,120000,10000,150000,,,,
"17-50-95-67","9425-001-99",3,1,2,1,1,1,,3,1,,,,,1,1,1,5,2,1,5,2,1,3,2,0,0,1,,,,,,,,1,375000,25000,25000,0,0,0,100000,,,,
"98-20-97-55","9426-001-99",1,1,1,,1,1,,13,2,8,2,18,1996,,,2,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,4,,1
"98-20-97-55","9426-001-99",2,1,1,,1,1,,6,2,8,2,22,2002,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,,1
"98-20-97-55","9426-001-99",3,1,2,2,3,1,,4,1,,,,,13,12,1,3,2,1,10,1,1,3,3,7,0,1,,,,,,,,2,,,,,,,,100000,,,
