"interview__key","interview__id","item_id","obs_id","vil_item_avail","vil_unit_start","vil_loc_unit","vil_loc_unit_os","vil_loc_weight","vil_loc_price","vil_loc_photo","dist_item_avail","dist_unit_start","dist_loc_unit","dist_loc_unit_os","dist_loc_weight","dist_loc_price","dist_loc_photo"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",3,1,1,1,10,,756,1000,"** PHOTO **",1,1,10,,766,1000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",3,2,1,2,,,,,,1,1,10,,3958,3000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",3,3,1,2,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",4,1,2,,,,,,,1,1,10,,503,1000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",4,2,2,,,,,,,1,1,1,,58,100,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",4,3,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",5,1,1,1,10,,721,1500,"** PHOTO **",1,1,10,,729,1000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",5,2,1,2,,,,,,1,1,10,,3500,5000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",5,3,1,2,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",6,1,1,1,10,,948,2000,"** PHOTO **",2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",6,2,1,2,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",6,3,1,2,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",7,1,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",7,2,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",7,3,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",8,1,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",8,2,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",8,3,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",9,1,2,,,,,,,1,1,1,,230,500,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",9,2,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",9,3,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",10,1,2,,,,,,,1,1,1,,1800,15000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",10,2,2,,,,,,,1,1,1,,2600,25000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",10,3,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",11,1,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",11,2,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",11,3,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",12,1,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",12,2,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",12,3,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",13,1,1,1,16,,15,15000,"** PHOTO **",1,1,16,,5,25000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",13,2,1,1,16,,25,25000,"** PHOTO **",1,1,16,,3,15000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",13,3,1,2,,,,,,1,1,12,,1,5000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",14,1,2,,,,,,,1,1,2,,3400,2000,"** PHOTO **"
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",14,2,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",14,3,2,,,,,,,1,2,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",15,1,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",15,2,2,,,,,,,2,,,,,,
"76-71-24-28","f42b3cff8e7542349510b72ff79b97c6",15,3,2,,,,,,,2,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",1,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",1,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",1,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",2,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",2,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",2,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",3,1,1,1,2,,0.34,500,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",3,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",3,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",4,1,1,1,1,,0.03,50,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",4,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",4,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",5,1,1,1,1,,0.09,200,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",5,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",5,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",6,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",6,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",6,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",7,1,1,1,2,,0.94,600,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",7,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",7,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",8,1,1,1,1,,0.4,500,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",8,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",8,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",9,1,1,1,1,,0.45,700,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",9,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",9,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",10,1,1,1,1,,1.12,13000,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",10,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",10,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",11,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",11,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",11,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",12,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",12,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",12,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",13,1,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",13,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",13,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",14,1,1,1,2,,2.51,1000,"** PHOTO **",,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",14,2,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",14,3,1,2,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",15,1,2,,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",15,2,2,,,,,,,,,,,,,
"76-93-90-55","925345c8cb9c4be3bc12178fafd5c0d7",15,3,2,,,,,,,,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",1,1,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",1,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",1,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",2,1,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",2,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",2,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",3,1,1,1,2,,0.25,200,"** PHOTO **",1,1,2,,0.25,300,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",3,2,1,1,2,,302,300,"** PHOTO **",1,1,2,,0.45,500,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",3,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",4,1,1,1,1,,0.05,100,"** PHOTO **",1,1,1,,0.06,100,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",4,2,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",4,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",5,1,1,1,1,,0.07,100,"** PHOTO **",1,1,2,,0.41,500,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",5,2,1,1,2,,0.3,300,"** PHOTO **",1,1,2,,0.25,200,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",5,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",6,1,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",6,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",6,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",7,1,1,1,2,,0.84,500,"** PHOTO **",1,1,2,,0.26,200,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",7,2,1,1,2,,0.39,300,"** PHOTO **",1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",7,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",8,1,1,1,1,,0.49,500,"** PHOTO **",1,1,1,,0.49,500,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",8,2,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",8,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",9,1,1,1,1,,0.35,400,"** PHOTO **",1,1,1,,0.35,500,"** PHOTO **"
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",9,2,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",9,3,1,2,,,,,,1,2,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",10,1,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",10,2,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",10,3,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",11,1,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",11,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",11,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",12,1,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",12,2,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",12,3,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",13,1,1,1,7,,0.35,2000,"** PHOTO **",2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",13,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",13,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",14,1,1,1,2,,1.23,500,"** PHOTO **",2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",14,2,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",14,3,1,2,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",15,1,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",15,2,2,,,,,,,2,,,,,,
"77-22-18-51","b7bf6b633ad04f4e9a717968e347a9e7",15,3,2,,,,,,,2,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",1,1,1,1,6,,666,1000,"** PHOTO **",,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",1,2,1,2,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",1,3,1,2,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",2,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",2,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",2,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",3,1,1,1,2,,631,500,"** PHOTO **",,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",3,2,1,1,2,,755,1000,"** PHOTO **",,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",3,3,1,2,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",4,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",4,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",4,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",5,1,1,1,2,,470,1000,"** PHOTO **",,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",5,2,1,2,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",5,3,1,2,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",6,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",6,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",6,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",7,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",7,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",7,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",8,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",8,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",8,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",9,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",9,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",9,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",10,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",10,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",10,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",11,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",11,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",11,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",12,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",12,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",12,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",13,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",13,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",13,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",14,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",14,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",14,3,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",15,1,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",15,2,2,,,,,,,,,,,,,
"77-42-97-77","fef6a76e1bb54d098d8f16624b89f5a3",15,3,2,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",1,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",1,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",1,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",2,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",2,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",2,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",3,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",3,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",3,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",4,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",4,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",4,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",5,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",5,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",5,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",6,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",6,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",6,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",7,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",7,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",7,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",8,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",8,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",8,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",9,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",9,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",9,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",10,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",10,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",10,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",11,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",11,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",11,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",12,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",12,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",12,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",13,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",13,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",13,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",14,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",14,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",14,3,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",15,1,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",15,2,,,,,,,,,,,,,,
"77-52-04-97","d9914452244941388c5b8bcb5d733be3",15,3,,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",1,1,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",1,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",1,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",2,1,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",2,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",2,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",3,1,1,1,2,,0.25,500,"** PHOTO **",,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",3,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",3,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",4,1,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",4,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",4,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",5,1,1,1,2,,0.19,500,"** PHOTO **",,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",5,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",5,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",6,1,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",6,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",6,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",7,1,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",7,2,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",7,3,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",8,1,1,1,2,,0.29,100,"** PHOTO **",,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",8,2,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",8,3,1,2,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",9,1,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",9,2,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",9,3,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",10,1,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",10,2,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",10,3,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",11,1,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",11,2,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",11,3,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",12,1,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",12,2,2,,,,,,,,,,,,,
"77-76-56-50","620c1bddb1e34d9ea13def8af6fb7328",12,3,2,,,,,,,,,,,,,
